Accession,Submitters,Organization,Release_Date,Isolate,Length,Nuc_Completeness,Geo_Location,Country,Host,Isolation_Source,Collection_Date,complete_date,complete_location,date_format,wild/captive,migration pattern,notes
KY113102,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,BNI-507,265,partial,North Rhine-Westphalia,Germany,,,2016,FALSE,,yyyy,,,
KY113103,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,BNI-511,265,partial,North Rhine-Westphalia,Germany,,,2016,FALSE,,yyyy,,,
KY113104,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,BNI-527,265,partial,North Rhine-Westphalia,Germany,,,2016,FALSE,,yyyy,,,
KY113105,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,BNI-528,265,partial,,Germany,,,2016,FALSE,,yyyy,,,
KY113106,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,BNI-540,265,partial,,Germany,,,2016,FALSE,,yyyy,,,
KY113107,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,BNI-541,265,partial,,Germany,,,2016,FALSE,,yyyy,,,
KY114797,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Bunzenthal,C.","Friedrich-Loeffler-Institut, Federal Research Institute for Animal Health, Institute of Novel and Emerging Infectious Diseases",2017-06-21,,2508,partial,,Germany,Strix nebulosa,,2016,FALSE,,yyyy,,,
KY114798,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Gerst,S.","Friedrich-Loeffler-Institut, Federal Research Institute for Animal Health, Institute of Novel and Emerging Infectious Diseases",2017-06-21,,2434,partial,,Germany,Strix nebulosa,,2016,FALSE,,yyyy,,,
KY128481,"Reusken,C.B.E.M.","Erasmus Medical Centre, Virus Genomics",2016-12-27,S.nebulosa-7890/Fra/2016,10475,complete,France: Sainte Croix,France,Strix nebulosa,"spleen, abdominal cavity",2016-09-22,TRUE,,yyyy-mm-dd,,,
KY128482,"Reusken,C.B.E.M.","Erasmus Medical Centre, Virus Genomics",2016-12-27,S.nebulosa-6004/NL/2016,11052,complete,Netherlands: Kerkrade,Netherlands,Strix nebulosa,"liver, abdominal cavity",2016-09,,,yyyy-mm,,,
KY199556,"Sieg,M., Vahlenkamp,T.W., Ziegler,U., Schmidt,V., Heenemann,K., Rueckner,A., Groschup,M.H., Nieper,H., Muluneh,A.","Institute of Virology, University of Leipzig-Faculty of Veterinary Medicine",2017-02-08,,11064,complete,Germany: Halle (Saale),Germany,Strix nebulosa,,2016,FALSE,,yyyy,,,
KY199557,"Sieg,M., Vahlenkamp,T.W., Ziegler,U., Schmidt,V., Heenemann,K., Rueckner,A., Groschup,M.H., Nieper,H., Muluneh,A.","Institute of Virology, University of Leipzig-Faculty of Veterinary Medicine",2017-02-08,,11065,complete,Germany: Leipzig,Germany,Turdus merula,,2016,FALSE,,yyyy,,,
KY199558,"Sieg,M., Vahlenkamp,T.W., Ziegler,U., Schmidt,V., Heenemann,K., Rueckner,A., Groschup,M.H., Nieper,H., Muluneh,A.","Institute of Virology, University of Leipzig-Faculty of Veterinary Medicine",2017-02-08,,11065,complete,Germany: Dresden,Germany,Turdus merula,,2016,FALSE,,yyyy,,,
KY263622,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J.","University of Liege, Veterinary Pathology",2017-02-14,,268,partial,opglabbeek,Belgium,Culex,,2016-10,,,yyyy-mm,,,contact
KY263623,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J.","University of Liege, Veterinary Pathology",2017-02-14,,270,partial,angleur,Belgium,Garrulus glandarius,,2016-10,,,yyyy-mm,,,contact
KY263624,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J.","University of Liege, Veterinary Pathology",2017-02-14,,11065,complete,flemalle,Belgium,Turdus merula,,2016-10,,,yyyy-mm,,,contact
KY263625,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J.","University of Liege, Veterinary Pathology",2017-02-14,,11066,complete,frameries,Belgium,Turdus merula,,2016-10,,,yyyy-mm,,,contact
KY263626,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J.","University of Liege, Veterinary Pathology",2017-02-14,,11066,complete,lincent,Belgium,Turdus merula,,2016-09,,,yyyy-mm,,,contact
KY294722,"Ziegler,U., Keller,M., Konrath,A., Hoeper,D., Groschup,M.H.","Friedrich-Loeffler-Institut, Federal Research Institute for Animal Health, Institute of Novel and Emerging Infectious Diseases",2018-05-31,S-1232,10973,complete,,Germany,Turdus merula,,2016,FALSE,,yyyy,,,
KY294723,"Ziegler,U., Keller,M., Konrath,A., Hoeper,D., Groschup,M.H.","Friedrich-Loeffler-Institut, Federal Research Institute for Animal Health, Institute of Novel and Emerging Infectious Diseases",2018-05-31,S-1238,11053,complete,,Germany,Turdus merula,,2016,FALSE,,yyyy,,,
KY315178,"Van Borm,S., Lambrecht,B., Vandenbussche,F., Steensels,M.","Veterinary and Agrochemical Research Center (CODA-CERVA), O.D. Viral Diseases",2017-01-16,Gracula religiosa/U1609393/Belgium/2016,10959,partial,,Belgium,Gracula religiosa,brain,2016-10-03,TRUE,,yyyy-mm-dd,,,contact
KY426750,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,10962,complete,,Germany,Turdus merula,,2015-10-07,TRUE,,yyyy-mm-dd,,,
KY426751,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,10954,complete,,Germany,Turdus pilaris,,2015-09-01,TRUE,,yyyy-mm-dd,,,
KY426752,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,10948,complete,,Germany,Turdus merula,,2015-08-18,TRUE,,yyyy-mm-dd,,,
KY426753,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,10951,complete,,Germany,Turdus merula,,2015-08-18,TRUE,,yyyy-mm-dd,,,
KY426754,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,10689,complete,,Germany,Turdus merula,,2015-09-09,TRUE,,yyyy-mm-dd,,,
KY426755,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,11009,complete,,Germany,Turdus merula,,2016-09-19,TRUE,,yyyy-mm-dd,,,
KY426756,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,11021,complete,,Germany,Turdus merula,,2016-09-23,TRUE,,yyyy-mm-dd,,,
KY426757,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,11115,complete,,Germany,Turdus merula,,2016-09-23,TRUE,,yyyy-mm-dd,,,
KY426758,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,10964,complete,,Germany,Turdus merula,,2016-09-25,TRUE,,yyyy-mm-dd,,,
KY426759,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,11016,complete,,Germany,Turdus merula,,2016-09-12,TRUE,,yyyy-mm-dd,,,
KY426760,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,11019,complete,,Germany,Turdus merula,,2016-09-29,TRUE,,yyyy-mm-dd,,,
KY426761,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,10945,complete,,Germany,Turdus merula,,2016-09-04,TRUE,,yyyy-mm-dd,,,
KY426762,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,10883,complete,,Germany,Turdus merula,,2016-09-26,TRUE,,yyyy-mm-dd,,,
KY426763,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,10976,complete,,Germany,Turdus merula,,2016-09-24,TRUE,,yyyy-mm-dd,,,
KY426764,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,10978,complete,,Germany,Turdus merula,,2016-10-04,TRUE,,yyyy-mm-dd,,,
KY426765,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,10888,complete,,Germany,Turdus merula,,2016-09-30,TRUE,,yyyy-mm-dd,,,
KY426766,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,10990,complete,,Germany,Turdus merula,,2016-10-11,TRUE,,yyyy-mm-dd,,,
KY426767,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,11042,complete,,Germany,Turdus merula,,2016-10-14,TRUE,,yyyy-mm-dd,,,
KY426768,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,11042,complete,,Germany,Turdus merula,,2016-10-12,TRUE,,yyyy-mm-dd,,,
KY426769,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,11027,complete,,Germany,Turdus merula,,2016-09-20,TRUE,,yyyy-mm-dd,,,
KY426770,"Cadar,D., Luhken,R., van der Jeugd,H., Garigliany,M., Ziegler,U., Keller,M., Lahoreau,J., Lachmann,L., Becker,N., Kik,M., Oude Munnink,B.B., Bosch,S., Tannich,E., Linden,A., Schmidt,V., Koopmans,M.P., Rijks,J., Desmecht,D., Groschup,M.H., Reusken,C., Schmidt-Chanasit,J., Luehken,R.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-02-28,,10960,complete,,Germany,Turdus merula,,2016-09-20,TRUE,,yyyy-mm-dd,,,
KY501101,"Cadar,D., Maier,P., Muller,S., Kress,J., Chudy,M., Bialonski,A., Schlaphof,A., Jansen,S., Jost,H., Tannich,E., Runkel,S., Hitzler,W.E., Hutschenreuter,G., Wessiepe,M., Schmidt-Chanasit,J.","Bernhard Nocht Institute for Tropical Medicine, Virology",2017-08-01,,10397,partial,Germany: Aachen,Germany,Homo sapiens,,2016-09-26,TRUE,,yyyy-mm-dd,,,
LR989886,,"Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493",2021-11-25,ED-I-79/18,10986,complete,Berlin,Germany,Bubo scandiacus,,2018,FALSE,,yyyy,,,
LR989887,,"Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493",2021-11-25,ED-I-107/18,10991,complete,Berlin,Germany,Bubo scandiacus,,2018,FALSE,,yyyy,,,
LR989889,,"Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493",2021-11-25,ED-I-115/19,10932,complete,Berlin,Germany,Mergus squamatus,,2019,FALSE,,yyyy,,,
LR989890,,"Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493",2021-11-25,ED-I-139/19,11000,complete,Berlin,Germany,Parus major,,2019,FALSE,,yyyy,,,
LR989892,,"Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493",2021-11-25,ED-I-116/19,10932,complete,Berlin,Germany,Larus crassirostris,,2019,FALSE,,yyyy,,,
LR989894,,"Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493",2021-11-25,ED-I-119/19,10932,complete,Berlin,Germany,Larus crassirostris,,2019,FALSE,,yyyy,,,
LT854220,"Vincent Foulongne,V.F., Foulongne,V.","Laboratory of Virology, Montpellier University Hospital, 80, avenue A. Fliche, 34295",2018-01-10,,268,partial,,France,,,,FALSE,,NA,,,missing complete date
MF063042,"Bakonyi,T., Erdelyi,K., Brunthaler,R., Dan,A., Weissenbock,H., Nowotny,N.","Institute of Virology, University of Veterinary Medicine Vienna, Viral Zoonoses, Emerging and Vector-Borne Infections Group",2017-10-23,AT-N211/16,11062,complete,Austria: Fishamend,Austria,Turdus merula,,2016-09-29,TRUE,,yyyy-mm-dd,,,
MF063043,"Bakonyi,T., Erdelyi,K., Brunthaler,R., Dan,A., Weissenbock,H., Nowotny,N.","Institute of Virology, University of Veterinary Medicine Vienna, Viral Zoonoses, Emerging and Vector-Borne Infections Group",2017-10-23,HU-47540/16,10845,partial,Hungary: Zalaegerszeg,Hungary,Turdus merula,,2016-09-26,TRUE,,yyyy-mm-dd,,,
MF063044,"Bakonyi,T., Erdelyi,K., Brunthaler,R., Dan,A., Weissenbock,H., Nowotny,N.","Institute of Virology, University of Veterinary Medicine Vienna, Viral Zoonoses, Emerging and Vector-Borne Infections Group",2017-10-23,HU-46888/16,963,partial,Hungary: Nagylengyel,Hungary,Turdus merula,,2016-09-29,TRUE,,yyyy-mm-dd,,,
MF063045,"Bakonyi,T., Erdelyi,K., Brunthaler,R., Dan,A., Weissenbock,H., Nowotny,N.","Institute of Virology, University of Veterinary Medicine Vienna, Viral Zoonoses, Emerging and Vector-Borne Infections Group",2017-10-23,HU-45905/16,978,partial,Hungary: Zalaegerszeg,Hungary,Turdus merula,,2016-09-26,TRUE,,yyyy-mm-dd,,,
MF063046,"Bakonyi,T., Erdelyi,K., Brunthaler,R., Dan,A., Weissenbock,H., Nowotny,N.","Institute of Virology, University of Veterinary Medicine Vienna, Viral Zoonoses, Emerging and Vector-Borne Infections Group",2017-10-23,HU-44506/16,959,partial,Hungary: Gyor,Hungary,Turdus merula,,2016-09-16,TRUE,,yyyy-mm-dd,,,
MF063047,"Bakonyi,T., Erdelyi,K., Brunthaler,R., Dan,A., Weissenbock,H., Nowotny,N.","Institute of Virology, University of Veterinary Medicine Vienna, Viral Zoonoses, Emerging and Vector-Borne Infections Group",2017-10-23,HU-36767/16,984,partial,Hungary: Kecskemet,Hungary,Sturnus vulgaris,,2016-07-26,TRUE,,yyyy-mm-dd,,,
MF063048,"Bakonyi,T., Erdelyi,K., Brunthaler,R., Dan,A., Weissenbock,H., Nowotny,N.","Institute of Virology, University of Veterinary Medicine Vienna, Viral Zoonoses, Emerging and Vector-Borne Infections Group",2017-10-23,HU-37539/16,981,partial,Hungary: Kaposvar,Hungary,Turdus merula,,2016-07-29,TRUE,,yyyy-mm-dd,,,
MF063049,"Bakonyi,T., Erdelyi,K., Brunthaler,R., Dan,A., Weissenbock,H., Nowotny,N.","Institute of Virology, University of Veterinary Medicine Vienna, Viral Zoonoses, Emerging and Vector-Borne Infections Group",2017-10-23,HU-56596/15,961,partial,Hungary: Fabianhaza,Hungary,Turdus merula,,2015-10-26,TRUE,,yyyy-mm-dd,,,
MF063050,"Bakonyi,T., Erdelyi,K., Brunthaler,R., Dan,A., Weissenbock,H., Nowotny,N.","Institute of Virology, University of Veterinary Medicine Vienna, Viral Zoonoses, Emerging and Vector-Borne Infections Group",2017-10-23,HU-50898/15,929,partial,Hungary: Lovaszi,Hungary,Turdus pilaris,,2015-09-28,TRUE,,yyyy-mm-dd,,,
