tipnames,sequence_accession,sequence_isolate,nuts0_name,nuts0_id,nuts1_name,nuts1_id,nuts2_name,nuts2_id,nuts3_name,nuts3_id,date_ymd,date_dec,date_ym,date_y,host_class,host_order,host_family,host_sciname,host_commonname,organization,collection_location,tissue_specimen_source,biosample,bioproject,date_format,geocode_coords,location_precision,sequence_start,sequence_end,sequence_length,generegion_NS5_8968_9264,generegion_NS5_9100_9600,generegion_NS5_10042_10312,generegion_env_1003_1491,generegion_nflg,lineage,sublineage,drop_fli
ON813234|ITA2021_299815|turdus_merula|IT|2021,ON813234,ITA2021 299815,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,NA,NA,NA,2021,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",emilia-romagna,NA,NA,NA,yyyy,"c(11.2186396, 44.5967607)",nuts2,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
ON813235|ITA2021_300240|turdus_merula|IT|2021,ON813235,ITA2021 300240,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,NA,NA,NA,2021,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",emilia-romagna,NA,NA,NA,yyyy,"c(11.2186396, 44.5967607)",nuts2,15,10313,10298,1,1,1,1,1,NA,NA,FALSE
ON813236|305920/2021|culex_pipiens|IT|2021,ON813236,305920/2021,Italia,IT,Sud,ITF,Abruzzo,ITF1,NA,NA,NA,NA,NA,2021,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",abruzzo,NA,NA,NA,yyyy,"c(13.7289167, 42.1920119)",nuts2,260,10313,10053,1,1,1,1,1,NA,NA,FALSE
MT795154|NA|turdus_merula|DE|2016,MT795154,NA,Deutschland,DE,Niedersachsen,DE9,Hannover,DE92,NA,NA,NA,NA,NA,2016,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Bernhard Nocht Institute for Tropical Medicine, Arbovirology",hannover,NA,NA,NA,yyyy,"c(9.7320104, 52.3758916)",nuts2,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MT580899|NA|strix_nebulosa|DE|2018,MT580899,NA,Deutschland,DE,Niedersachsen,DE9,Hannover,DE92,NA,NA,NA,NA,NA,2018,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"University of Veterinary Medicine Hannover, Research Center for Emerging Infections and Zoonoses (RIZ)",hannover,NA,NA,NA,yyyy,"c(9.7320104, 52.3758916)",nuts2,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
KU664616|M689|strix_nebulosa|DE|2013,KU664616,M689,Deutschland,DE,Baden-Württemberg,DE1,Karlsruhe,DE12,NA,NA,NA,NA,NA,2013,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",karlsruhe,NA,NA,NA,yyyy,"c(8.4036527, 49.0068901)",nuts2,7735,9103,1368,1,0,0,0,0,NA,NA,FALSE
KU664617|M905|strix_nebulosa|DE|2015,KU664617,M905,Deutschland,DE,Baden-Württemberg,DE1,Karlsruhe,DE12,NA,NA,NA,NA,NA,2015,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",karlsruhe,NA,NA,NA,yyyy,"c(8.4036527, 49.0068901)",nuts2,7740,9103,1363,1,0,0,0,0,NA,NA,FALSE
EF206350|Budapest|turdus_merula|HU|2005,EF206350,Budapest,Magyarország,HU,Közép-Magyarország,HU1,Budapest,HU11,NA,NA,NA,NA,NA,2005,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Faculty of Veterinary Science, Szent Istvan University, Department of Microbiology and Infectious Diseases",budapest,brain,NA,NA,yyyy,"c(19.040235, 47.497912)",nuts2,1,10313,10312,1,1,1,1,1,Europe 1,NA,FALSE
EF078294|USU281-03|turdus_merula|AT|2003,EF078294,USU281-03,Österreich,AT,Ostösterreich,AT1,Wien,AT13,NA,NA,NA,NA,NA,2003,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"University of Veterinary Medicine, Vienna, Zoonoses and Emerging Infectious Group, Clinical Virology, Department of Diagnostic Imaging, Infectious Diseases and Clinical Pathology",wien,NA,NA,NA,yyyy,"c(16.3713095, 48.2080696)",nuts2,1065,2406,1341,0,0,0,1,0,NA,NA,FALSE
EF078301|USU589-05|turdus_merula|AT|2005,EF078301,USU589-05,Österreich,AT,Ostösterreich,AT1,Wien,AT13,NA,NA,NA,NA,NA,2005,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"University of Veterinary Medicine, Vienna, Zoonoses and Emerging Infectious Group, Clinical Virology, Department of Diagnostic Imaging, Infectious Diseases and Clinical Pathology",wien,NA,NA,NA,yyyy,"c(16.3713095, 48.2080696)",nuts2,1065,2406,1341,0,0,0,1,0,NA,NA,FALSE
EF393679|USU588-05|turdus_merula|AT|2005,EF393679,USU588-05,Österreich,AT,Ostösterreich,AT1,Wien,AT13,NA,NA,NA,NA,NA,2005,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Department of Diagnostic Imaging, Infectious Diseases and Clinical Pathology, University of Veterinary Medicine, Vienna, Zoonoses and Emerging Infectious Group, Clinical Virology",wien,brain,NA,NA,yyyy,"c(16.3713095, 48.2080696)",nuts2,1065,2406,1341,0,0,0,1,0,NA,NA,FALSE
EF393680|USU604-05|turdus_merula|AT|2005,EF393680,USU604-05,Österreich,AT,Ostösterreich,AT1,Wien,AT13,NA,NA,NA,NA,NA,2005,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Department of Diagnostic Imaging, Infectious Diseases and Clinical Pathology, University of Veterinary Medicine, Vienna, Zoonoses and Emerging Infectious Group, Clinical Virology",wien,brain,NA,NA,yyyy,"c(16.3713095, 48.2080696)",nuts2,1065,2406,1341,0,0,0,1,0,NA,NA,FALSE
EF393681|USU629-05|turdus_merula|AT|2005,EF393681,USU629-05,Österreich,AT,Ostösterreich,AT1,Wien,AT13,NA,NA,NA,NA,NA,2005,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Department of Diagnostic Imaging, Infectious Diseases and Clinical Pathology, University of Veterinary Medicine, Vienna, Zoonoses and Emerging Infectious Group, Clinical Virology",wien,brain,NA,NA,yyyy,"c(16.3713095, 48.2080696)",nuts2,1065,2406,1341,0,0,0,1,0,NA,NA,FALSE
MK591822|NA|homo_sapiens|IT|2018-08,MK591822,NA,Italia,IT,Nord-Est,ITH,Veneto,ITH3,NA,NA,NA,NA,2018-08,2018,mammalia,primates,hominidae,homo sapiens,human,"University of Padua, Department of Molecular Medicine",veneto,NA,NA,NA,yyyy-mm,"c(11.690976, 45.7623333)",nuts2,1077,2342,1265,0,0,0,1,0,NA,NA,FALSE
MK591823|NA|homo_sapiens|IT|2018-08,MK591823,NA,Italia,IT,Nord-Est,ITH,Veneto,ITH3,NA,NA,NA,NA,2018-08,2018,mammalia,primates,hominidae,homo sapiens,human,"University of Padua, Department of Molecular Medicine",veneto,NA,NA,NA,yyyy-mm,"c(11.690976, 45.7623333)",nuts2,1077,2342,1265,0,0,0,1,0,NA,NA,FALSE
MK591824|NA|homo_sapiens|IT|2018-08,MK591824,NA,Italia,IT,Nord-Est,ITH,Veneto,ITH3,NA,NA,NA,NA,2018-08,2018,mammalia,primates,hominidae,homo sapiens,human,"University of Padua, Department of Molecular Medicine",veneto,NA,NA,NA,yyyy-mm,"c(11.690976, 45.7623333)",nuts2,4726,4981,255,0,0,0,0,0,NA,NA,FALSE
MK591825|NA|homo_sapiens|IT|2018-08,MK591825,NA,Italia,IT,Nord-Est,ITH,Veneto,ITH3,NA,NA,NA,NA,2018-08,2018,mammalia,primates,hominidae,homo sapiens,human,"University of Padua, Department of Molecular Medicine",veneto,NA,NA,NA,yyyy-mm,"c(11.690976, 45.7623333)",nuts2,4694,4981,287,0,0,0,0,0,NA,NA,FALSE
MK591826|NA|homo_sapiens|IT|2018-08,MK591826,NA,Italia,IT,Nord-Est,ITH,Veneto,ITH3,NA,NA,NA,NA,2018-08,2018,mammalia,primates,hominidae,homo sapiens,human,"University of Padua, Department of Molecular Medicine",veneto,NA,NA,NA,yyyy-mm,"c(11.690976, 45.7623333)",nuts2,9013,9339,326,1,0,0,0,0,NA,NA,FALSE
MK591827|NA|homo_sapiens|IT|2018-08,MK591827,NA,Italia,IT,Nord-Est,ITH,Veneto,ITH3,NA,NA,NA,NA,2018-08,2018,mammalia,primates,hominidae,homo sapiens,human,"University of Padua, Department of Molecular Medicine",veneto,NA,NA,NA,yyyy-mm,"c(11.690976, 45.7623333)",nuts2,9022,9201,179,1,0,0,0,0,NA,NA,FALSE
MK598451|NA|passer_montanus|HU|2017-08,MK598451,NA,Magyarország,HU,Közép-Magyarország,HU1,Budapest,HU11,NA,NA,NA,NA,2017-08,2017,Aves,passeriformes,passeridae,passer montanus,eurasian tree sparrow,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",budapest,NA,NA,NA,yyyy-mm,"c(19.040235, 47.497912)",nuts2,10043,10313,270,0,0,1,0,0,NA,NA,FALSE
MK598474|NA|turdus_merula|HU|2018-08,MK598474,NA,Magyarország,HU,Közép-Magyarország,HU1,Budapest,HU11,NA,NA,NA,NA,2018-08,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",budapest,NA,NA,NA,yyyy-mm,"c(19.040235, 47.497912)",nuts2,10043,10313,270,0,0,1,0,0,NA,NA,FALSE
MK006173|NA|homo_sapiens|IT|2018-09,MK006173,NA,Italia,IT,Centro (IT),ITI,Lazio,ITI4,NA,NA,NA,NA,2018-09,2018,mammalia,primates,hominidae,homo sapiens,human,"INMI L. Spallanzani, Virology Laboratory",lazio,blood,NA,NA,yyyy-mm,"c(12.989615, 41.6552418)",nuts2,8840,9353,513,1,0,0,0,0,NA,NA,FALSE
MK006174|INMI-1-CM|homo_sapiens|IT|2018-09,MK006174,INMI-1-CM,Italia,IT,Centro (IT),ITI,Lazio,ITI4,NA,NA,NA,NA,2018-09,2018,mammalia,primates,hominidae,homo sapiens,human,"INMI L. Spallanzani, Virology Laboratory",lazio,blood,NA,NA,yyyy-mm,"c(12.989615, 41.6552418)",nuts2,8912,9312,400,1,0,0,0,0,NA,NA,FALSE
MK006175|INMI-1-CM|homo_sapiens|IT|2018-09,MK006175,INMI-1-CM,Italia,IT,Centro (IT),ITI,Lazio,ITI4,NA,NA,NA,NA,2018-09,2018,mammalia,primates,hominidae,homo sapiens,human,"INMI L. Spallanzani, Virology Laboratory",lazio,blood,NA,NA,yyyy-mm,"c(12.989615, 41.6552418)",nuts2,1096,1426,330,0,0,0,1,0,NA,NA,FALSE
MK015649|NA|homo_sapiens|IT|2018-09,MK015649,NA,Italia,IT,Centro (IT),ITI,Lazio,ITI4,NA,NA,NA,NA,2018-09,2018,mammalia,primates,hominidae,homo sapiens,human,"INMI L. Spallanzani, Virology Laboratory",lazio,blood,NA,NA,yyyy-mm,"c(12.989615, 41.6552418)",nuts2,8924,9303,379,1,0,0,0,0,NA,NA,FALSE
MK060108|NA|homo_sapiens|IT|2017-08,MK060108,NA,Italia,IT,Centro (IT),ITI,Lazio,ITI4,NA,NA,NA,NA,2017-08,2017,mammalia,primates,hominidae,homo sapiens,human,"INMI L. Spallanzani, Virology Laboratory",lazio,blood,NA,NA,yyyy-mm,"c(12.989615, 41.6552418)",nuts2,8924,9296,372,1,0,0,0,0,NA,NA,FALSE
MK060109|NA|homo_sapiens|IT|2017-08,MK060109,NA,Italia,IT,Centro (IT),ITI,Lazio,ITI4,NA,NA,NA,NA,2017-08,2017,mammalia,primates,hominidae,homo sapiens,human,"INMI L. Spallanzani, Virology Laboratory",lazio,blood,NA,NA,yyyy-mm,"c(12.989615, 41.6552418)",nuts2,8924,9296,372,1,0,0,0,0,NA,NA,FALSE
MK060110|NA|homo_sapiens|IT|2017-08,MK060110,NA,Italia,IT,Centro (IT),ITI,Lazio,ITI4,NA,NA,NA,NA,2017-08,2017,mammalia,primates,hominidae,homo sapiens,human,"INMI L. Spallanzani, Virology Laboratory",lazio,blood,NA,NA,yyyy-mm,"c(12.989615, 41.6552418)",nuts2,8924,9296,372,1,0,0,0,0,NA,NA,FALSE
MK060111|NA|culex_sp|IT|2018-09,MK060111,NA,Italia,IT,Centro (IT),ITI,Lazio,ITI4,NA,NA,NA,NA,2018-09,2018,insecta,diptera,culicidae,culex sp.,culex sp.,"INMI L. Spallanzani, Virology Laboratory",lazio,pooled insects,NA,NA,yyyy-mm,"c(12.989615, 41.6552418)",nuts2,8837,9353,516,1,0,0,0,0,NA,NA,FALSE
PP104383|TE2518012|culex_pipiens|IT|2023-08-02,PP104383,TE.25180.1.2,Italia,IT,Centro (IT),ITI,Marche,ITI3,NA,NA,2023-08-02,2023.58356164384,2023-08,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale 'G. Caporale', Viral Foreign Deseases of Animals",marche,NA,NA,NA,yyyy-mm-dd,"c(13.3587288, 43.462735)",nuts2,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
PP104384|TE2518112|culex_pipiens|IT|2023-09-22,PP104384,TE.25181.1.2,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,2023-09-22,2023.72328767123,2023-09,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale 'G. Caporale', Viral Foreign Deseases of Animals",emilia-romagna,NA,NA,NA,yyyy-mm-dd,"c(11.2186396, 44.5967607)",nuts2,208,10313,10105,1,1,1,1,1,NA,NA,FALSE
PP104385|TE2518212|culex_pipiens|IT|2023-09-22,PP104385,TE.25182.1.2,Italia,IT,Nord-Est,ITH,Veneto,ITH3,NA,NA,2023-09-22,2023.72328767123,2023-09,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale 'G. Caporale', Viral Foreign Deseases of Animals",veneto,NA,NA,NA,yyyy-mm-dd,"c(11.690976, 45.7623333)",nuts2,253,10313,10060,1,1,1,1,1,NA,NA,FALSE
PP104386|TE2518312|culex_pipiens|IT|2023-09-08,PP104386,TE.25183.1.2,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,2023-09-08,2023.68493150685,2023-09,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale 'G. Caporale', Viral Foreign Deseases of Animals",emilia-romagna,NA,NA,NA,yyyy-mm-dd,"c(11.2186396, 44.5967607)",nuts2,247,10313,10066,1,1,1,1,1,NA,NA,FALSE
PP104387|TE2518512|sturnus_vulgaris|IT|2023-09-13,PP104387,TE.25185.1.2,Italia,IT,Centro (IT),ITI,Umbria,ITI2,NA,NA,2023-09-13,2023.69863013699,2023-09,2023,Aves,passeriformes,sturnidae,sturnus vulgaris,european starling,"Istituto Zooprofilattico Sperimentale 'G. Caporale', Viral Foreign Deseases of Animals",umbria,NA,NA,NA,yyyy-mm-dd,"c(12.6216211, 42.938004)",nuts2,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
PP104388|TE2518612|turdus_merula|IT|2023-09-22,PP104388,TE.25186.1.2,Italia,IT,Centro (IT),ITI,Umbria,ITI2,NA,NA,2023-09-22,2023.72328767123,2023-09,2023,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Istituto Zooprofilattico Sperimentale 'G. Caporale', Viral Foreign Deseases of Animals",umbria,NA,NA,NA,yyyy-mm-dd,"c(12.6216211, 42.938004)",nuts2,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
PP104389|TE2518712|culex_pipiens|IT|2023-09-22,PP104389,TE.25187.1.2,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,2023-09-22,2023.72328767123,2023-09,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale 'G. Caporale', Viral Foreign Deseases of Animals",emilia-romagna,NA,NA,NA,yyyy-mm-dd,"c(11.2186396, 44.5967607)",nuts2,247,10313,10066,1,1,1,1,1,NA,NA,FALSE
PP104390|TE2518812|columbidae_sp|IT|2023-08-25,PP104390,TE.25188.1.2,Italia,IT,Nord-Est,ITH,Veneto,ITH3,NA,NA,2023-08-25,2023.64657534247,2023-08,2023,Aves,columbiformes,columbidae,columbidae sp.,pigeon/dove sp.,"Istituto Zooprofilattico Sperimentale 'G. Caporale', Viral Foreign Deseases of Animals",veneto,NA,NA,NA,yyyy-mm-dd,"c(11.690976, 45.7623333)",nuts2,319,10313,9994,1,1,1,1,1,NA,NA,FALSE
PP104391|TE2518912|turdus_merula|IT|2023-09-07,PP104391,TE.25189.1.2,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,2023-09-07,2023.68219178082,2023-09,2023,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Istituto Zooprofilattico Sperimentale 'G. Caporale', Viral Foreign Deseases of Animals",emilia-romagna,NA,NA,NA,yyyy-mm-dd,"c(11.2186396, 44.5967607)",nuts2,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
OR921093|2023TE1639111|culex_pipiens|IT|2023-08-11,OR921093,2023.TE.16391.1.1,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,2023-08-11,2023.60821917808,2023-08,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",emilia-romagna,NA,NA,NA,yyyy-mm-dd,"c(11.2186396, 44.5967607)",nuts2,231,10313,10082,1,1,1,1,1,NA,NA,FALSE
OR921094|2023TE1640011|culex_pipiens|IT|2023-08-11,OR921094,2023.TE.16400.1.1,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,2023-08-11,2023.60821917808,2023-08,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",emilia-romagna,NA,NA,NA,yyyy-mm-dd,"c(11.2186396, 44.5967607)",nuts2,261,10313,10052,1,1,1,1,1,NA,NA,FALSE
OR921095|2023TE1639211|culex_pipiens|IT|2023-08-11,OR921095,2023.TE.16392.1.1,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,2023-08-11,2023.60821917808,2023-08,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",emilia-romagna,NA,NA,NA,yyyy-mm-dd,"c(11.2186396, 44.5967607)",nuts2,253,10313,10060,1,1,1,1,1,NA,NA,FALSE
OR921096|2023TE1822511|turdus_merula|IT|2023-09-07,OR921096,2023.TE.18225.1.1,Italia,IT,Nord-Est,ITH,Veneto,ITH3,NA,NA,2023-09-07,2023.68219178082,2023-09,2023,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",veneto,NA,NA,NA,yyyy-mm-dd,"c(11.690976, 45.7623333)",nuts2,260,10313,10053,1,1,1,1,1,NA,NA,FALSE
OR921097|2023TE1640411|culex_pipiens|IT|2023-08-11,OR921097,2023.TE.16404.1.1,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,2023-08-11,2023.60821917808,2023-08,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",emilia-romagna,NA,NA,NA,yyyy-mm-dd,"c(11.2186396, 44.5967607)",nuts2,247,10313,10066,1,1,1,1,1,NA,NA,FALSE
OR921098|2023TE1683511|columba_palumbus|IT|2023-08-23,OR921098,2023.TE.16835.1.1,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,2023-08-23,2023.64109589041,2023-08,2023,Aves,columbiformes,columbidae,columba palumbus,common wood-pigeon,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",emilia-romagna,NA,NA,NA,yyyy-mm-dd,"c(11.2186396, 44.5967607)",nuts2,135,10313,10178,1,1,1,1,1,NA,NA,FALSE
OR921099|2023TE1908111|turdus_merula|IT|2023-09-15,OR921099,2023.TE.19081.1.1,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,2023-09-15,2023.70410958904,2023-09,2023,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",emilia-romagna,NA,NA,NA,yyyy-mm-dd,"c(11.2186396, 44.5967607)",nuts2,72,10313,10241,1,1,1,1,1,NA,NA,FALSE
OR921100|2023TE1837011|culex_pipiens|IT|2023-09-08,OR921100,2023.TE.18370.1.1,Italia,IT,Nord-Est,ITH,Veneto,ITH3,NA,NA,2023-09-08,2023.68493150685,2023-09,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",veneto,NA,NA,NA,yyyy-mm-dd,"c(11.690976, 45.7623333)",nuts2,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
OR921101|2023TE1838411|culex_pipiens|IT|2023-09-08,OR921101,2023.TE.18384.1.1,Italia,IT,Nord-Est,ITH,Veneto,ITH3,NA,NA,2023-09-08,2023.68493150685,2023-09,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",veneto,NA,NA,NA,yyyy-mm-dd,"c(11.690976, 45.7623333)",nuts2,61,10313,10252,1,1,1,1,1,NA,NA,FALSE
OR921102|2023TE1908911|culex_pipiens|IT|2023-09-15,OR921102,2023.TE.19089.1.1,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,2023-09-15,2023.70410958904,2023-09,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",emilia-romagna,NA,NA,NA,yyyy-mm-dd,"c(11.2186396, 44.5967607)",nuts2,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
OR921103|2023TE1683411|culex_pipiens|IT|2023-08-11,OR921103,2023.TE.16834.1.1,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,2023-08-11,2023.60821917808,2023-08,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",emilia-romagna,NA,NA,NA,yyyy-mm-dd,"c(11.2186396, 44.5967607)",nuts2,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
OR921104|2023TE1838911|culex_pipiens|IT|2023-09-08,OR921104,2023.TE.18389.1.1,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,2023-09-08,2023.68493150685,2023-09,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",emilia-romagna,NA,NA,NA,yyyy-mm-dd,"c(11.2186396, 44.5967607)",nuts2,260,10313,10053,1,1,1,1,1,NA,NA,FALSE
OR921105|2023TE1839111|phoenicurus_phoenicurus|IT|2023-09-08,OR921105,2023.TE.18391.1.1,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,2023-09-08,2023.68493150685,2023-09,2023,Aves,passeriformes,muscicapidae,phoenicurus phoenicurus,common redstart,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",emilia-romagna,NA,NA,NA,yyyy-mm-dd,"c(11.2186396, 44.5967607)",nuts2,151,10313,10162,1,1,1,1,1,NA,NA,FALSE
OR921106|2023TE1699411|culex_pipiens|IT|2023-08-24,OR921106,2023.TE.16994.1.1,Italia,IT,Nord-Est,ITH,Veneto,ITH3,NA,NA,2023-08-24,2023.64383561644,2023-08,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",veneto,NA,NA,NA,yyyy-mm-dd,"c(11.690976, 45.7623333)",nuts2,61,10313,10252,1,1,1,1,1,NA,NA,FALSE
OR757488|1572124|culex_pipiens|IT|2023-07-06,OR757488,15721.2.4,Italia,IT,Nord-Est,ITH,Veneto,ITH3,NA,NA,2023-07-06,2023.5095890411,2023-07,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",veneto,NA,NA,NA,yyyy-mm-dd,"c(11.690976, 45.7623333)",nuts2,247,10313,10066,1,1,1,1,1,NA,NA,FALSE
OR757489|1572126|culex_pipiens|IT|2023-07-07,OR757489,15721.2.6,Italia,IT,Nord-Est,ITH,Veneto,ITH3,NA,NA,2023-07-07,2023.51232876712,2023-07,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",veneto,NA,NA,NA,yyyy-mm-dd,"c(11.690976, 45.7623333)",nuts2,253,10313,10060,1,1,1,1,1,NA,NA,FALSE
OR757490|17404210|culex_pipiens|IT|2023-07-11,OR757490,17404.2.10,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,2023-07-11,2023.52328767123,2023-07,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",emilia-romagna,NA,NA,NA,yyyy-mm-dd,"c(11.2186396, 44.5967607)",nuts2,247,10313,10066,1,1,1,1,1,NA,NA,FALSE
OR757491|17404212|laridae_sp|IT|2023-07-20,OR757491,17404.2.12,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,2023-07-20,2023.54794520548,2023-07,2023,Aves,charadriiformes,laridae,laridae sp.,gull/tern sp.,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",emilia-romagna,NA,NA,NA,yyyy-mm-dd,"c(11.2186396, 44.5967607)",nuts2,253,10313,10060,1,1,1,1,1,NA,NA,FALSE
OR757492|17404213|culex_pipiens|IT|2023-07-24,OR757492,17404.2.13,Italia,IT,Nord-Est,ITH,Emilia-Romagna,ITH5,NA,NA,2023-07-24,2023.55890410959,2023-07,2023,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",emilia-romagna,NA,NA,NA,yyyy-mm-dd,"c(11.2186396, 44.5967607)",nuts2,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
